step,Qk_bin_0,Qk_bin_1,Qk_bin_2,Qk_bin_3,Qk_bin_4,Qk_bin_5,Qk_bin_6,Qk_bin_7,Qk_bin_8,Qk_bin_9,Qk_bin_10,Qk_bin_11,Qk_bin_12,Qk_bin_13,Qk_bin_14,Qk_bin_15,Qk_bin_16,Qk_bin_17,Qk_bin_18,Qk_bin_19,Qk_bin_20,Qk_bin_21,Qk_bin_22,Qk_bin_23,Qk_bin_24,Qk_bin_25,Qk_bin_26,Qk_bin_27,Qk_bin_28,Qk_bin_29
602,1.0,1.0,0.73579574,-1.2731915e-07,4.3508427e-07,4.010735e-06,-1.2036268e-05,-4.8898864e-06,2.645486e-05,3.465705e-06,1.3849884e-05,-5.272648e-06,-7.4561813e-06,-4.6948677e-05,2.4423114e-05,-2.2600954e-05,5.5348128e-06,-3.3195108e-06,-1.3935003e-05,1.7896152e-06,-2.0911324e-05,2.5643221e-05,1.8321296e-05,-2.318974e-05,-9.5932255e-06,7.678058e-06,-3.9496335e-06,1.2663993e-07,2.097847e-06,1.3654305e-06
603,1.0,1.0,0.73580635,-2.9488513e-06,1.2037336e-05,6.745662e-06,-2.2630482e-05,-1.8025226e-05,-3.9584324e-06,-4.472251e-06,1.6005757e-05,-6.1134633e-06,1.1610488e-05,-8.911747e-06,-2.185354e-06,-1.691968e-05,-4.1725587e-05,4.5290664e-05,-1.821114e-05,1.7305965e-05,1.4114744e-05,-1.0882947e-06,-1.5164178e-05,3.1644736e-06,-1.3071718e-06,-5.2362684e-06,2.693513e-06,9.355255e-07,2.2775909e-07,-8.322704e-07
604,1.0,1.0,0.73581696,3.349516e-06,5.3431295e-06,-2.454437e-06,-2.2042768e-05,-6.3414564e-06,1.3518782e-05,2.0107082e-05,1.920347e-05,9.635791e-06,-6.6269336e-06,-1.3889766e-05,3.0103429e-05,1.7024557e-05,3.9055147e-05,4.958445e-05,1.8748664e-05,7.687268e-06,-4.3751074e-06,-2.4360901e-05,-1.2994493e-05,-8.999332e-06,1.9260659e-05,-6.671492e-06,9.513e-06,-2.8356706e-06,3.4910677e-06,-2.8616702e-07
605,1.0,1.0,0.7358276,-1.4145097e-06,5.0403705e-06,1.124234e-05,6.174165e-06,2.9683253e-08,2.2079084e-05,-1.7085282e-05,4.4794583e-06,-1.40283855e-05,-4.287243e-06,-1.5178299e-06,2.3526693e-05,-1.2174486e-05,2.1255225e-06,5.241617e-05,5.887174e-06,6.4708693e-06,-1.5604794e-06,3.1387683e-06,-2.7700062e-06,-2.2911752e-06,-2.0725956e-06,-4.8375623e-06,-2.247714e-06,7.33461e-06,5.560292e-06,3.3705246e-07
606,1.0,1.0,0.73583823,-2.0416337e-06,2.6322402e-06,-3.2758671e-06,-2.6082605e-06,5.1445945e-06,-2.3901312e-06,-1.7027225e-05,-2.699448e-05,2.2306322e-05,6.0877073e-06,-3.0175008e-05,2.2261369e-05,-5.314039e-06,2.6373182e-05,1.6546206e-05,-3.6701524e-05,3.9069173e-06,1.1730184e-07,1.0529308e-05,-2.5432579e-05,-2.5729069e-06,1.8881104e-06,-1.0149323e-05,6.9705457e-06,-2.0588814e-06,2.624814e-06,-1.4625972e-06
607,1.0,1.0,0.73584884,2.3734268e-07,-3.22621e-06,5.6160775e-06,1.0869824e-06,-6.2251165e-06,2.2086408e-05,-5.4967763e-06,-6.9738703e-06,1.6325897e-05,-1.3328585e-05,-1.7064656e-05,5.433356e-06,-1.4022296e-06,-5.025424e-05,8.136072e-05,1.4008456e-06,3.992691e-05,2.7836886e-05,-1.5420183e-05,4.982783e-06,6.220869e-06,-9.897757e-07,-9.101837e-06,4.9581304e-06,-1.0893745e-06,4.788382e-06,1.1356925e-06
608,1.0,1.0,0.73585945,3.65994e-06,1.5526649e-06,1.2078418e-06,-3.6332056e-06,-7.112427e-06,-1.1993251e-05,-1.0996952e-05,-1.0884742e-05,-1.9995858e-05,3.053279e-06,1.4616467e-05,1.34740385e-05,-6.212243e-05,-2.0998104e-05,-1.3275698e-05,1.5296138e-05,2.0325533e-05,-4.2716633e-06,-1.023498e-05,1.8427215e-07,2.1288079e-05,-1.0993409e-05,-2.9160992e-06,-2.3256723e-06,-3.0081446e-06,5.111907e-06,9.4419886e-07
609,1.0,1.0,0.73587006,3.3065282e-07,8.711621e-07,1.5309536e-06,-7.896044e-06,-7.210718e-06,1.3281725e-05,-1.8154227e-05,-6.9757476e-08,-4.60985e-05,1.925936e-05,-1.9871509e-06,2.7478623e-05,2.4782614e-05,3.6083315e-05,2.9186222e-05,-2.122378e-05,8.336003e-06,1.9018737e-05,-1.7403716e-05,3.851289e-05,-1.151964e-05,-3.5546632e-06,2.9159958e-06,-1.0731661e-06,-3.462605e-06,-5.186165e-06,3.6891092e-07
610,1.0,1.0,0.7358807,5.6550684e-06,5.793506e-06,1.1538847e-05,-1.9408857e-05,1.870487e-06,1.229303e-05,-1.0185731e-05,1.5221655e-05,1.7914022e-05,1.009152e-05,-7.0068177e-06,-1.0344677e-06,3.958317e-05,2.4959998e-05,-1.9677727e-05,9.3781655e-06,-2.5599205e-05,-2.2273796e-06,1.820377e-05,3.4668572e-06,-3.305925e-06,2.9677503e-06,1.9059473e-06,5.3719136e-06,9.709009e-07,-4.942792e-06,7.3064587e-07
611,1.0,1.0,0.73589134,-1.8668127e-06,-5.8739256e-06,-3.8164097e-07,-1.2997438e-06,3.99947e-07,3.94121e-05,2.6062733e-05,5.783239e-06,-9.904444e-06,8.961225e-07,-3.1898333e-05,1.073804e-05,-3.7814847e-05,-3.4231456e-05,6.462749e-05,-2.1190199e-05,-7.3234423e-06,1.1399776e-05,-4.109271e-06,-4.4686155e-07,-4.2532943e-07,2.6356354e-05,-5.1236184e-06,-9.612182e-07,7.799337e-07,-7.594621e-07,-6.6118554e-07
612,1.0,1.0,0.73590195,3.4854097e-06,-3.227375e-06,-3.9029155e-06,-1.6054897e-05,-6.4397614e-06,8.837859e-06,1.1974144e-05,-3.609122e-06,1.3539177e-05,-8.1710195e-06,-8.073104e-07,1.1773591e-05,-1.2830355e-05,1.8511757e-05,4.5809843e-06,1.410851e-05,-5.404069e-06,1.0232367e-05,-2.2884085e-06,6.9952753e-06,-1.192561e-05,1.1195648e-05,1.1273753e-06,8.726021e-06,-2.1603441e-06,-3.4013883e-06,7.147395e-07
613,1.0,1.0,0.73591256,-3.7711504e-06,1.1967603e-06,-1.5742453e-06,4.084597e-06,3.98963e-06,1.7386015e-05,1.16047195e-05,6.287106e-06,-1.1771306e-05,4.5344736e-06,-8.59705e-06,1.368252e-05,1.3080953e-06,4.4620774e-05,6.000527e-05,2.680807e-05,-2.2285629e-05,8.639295e-06,-2.3096625e-05,-1.7021774e-05,-2.1546619e-05,-9.489273e-06,-6.2617264e-06,-5.150645e-06,1.0689099e-06,1.319026e-06,-2.8140266e-07
614,1.0,1.0,0.7359232,-1.4703819e-06,4.0264804e-06,1.9542485e-06,1.9272543e-06,-5.752787e-06,3.0868116e-05,2.013757e-06,1.224074e-05,-1.8665101e-05,2.8026645e-05,-1.8797815e-05,6.0490415e-06,2.9607629e-05,7.617055e-06,1.2640212e-05,1.03198745e-05,4.159516e-06,-2.4639956e-05,-1.0378159e-05,1.2002104e-05,7.2087405e-06,1.0908735e-05,-2.2910333e-06,-6.865397e-06,-7.7755226e-07,-3.7328314e-06,-7.942593e-07
615,1.0,1.0,0.7359338,2.2588124e-06,-1.2586453e-05,-4.9663845e-06,-2.1709908e-05,-9.739472e-06,2.4666655e-05,1.02017e-05,-1.694389e-05,2.656215e-05,1.0469699e-06,-4.8770844e-06,2.6863217e-05,-1.908424e-05,-2.0567597e-06,6.102496e-05,1.0337072e-05,-2.3801667e-06,2.77366e-05,1.5605561e-05,-7.1989484e-06,-6.090268e-06,-1.6324238e-06,9.5176154e-07,6.9209696e-06,3.6513516e-06,3.8941783e-07,3.2968927e-07
616,1.0,1.0,0.73594445,7.675143e-07,4.0714112e-06,1.1188738e-05,-5.6902795e-06,5.8063524e-06,-3.4717254e-06,-7.007333e-06,-5.1357174e-06,2.67209e-06,-9.902023e-06,-1.8047485e-05,1.3398983e-05,-2.9045517e-05,-4.14586e-06,-3.067617e-05,-2.7175009e-05,3.0036366e-05,-1.7943334e-05,-7.529094e-06,1.2905069e-05,3.1222671e-06,-1.1387942e-05,-4.2693164e-06,3.8433627e-06,-4.7035037e-06,-1.7251667e-06,-1.2335729e-06
617,1.0,1.0,0.73595506,4.228707e-06,3.0912922e-06,1.7425808e-06,-1.9314939e-05,5.2757077e-06,2.8051434e-05,4.2544993e-06,1.6706648e-05,2.4789328e-05,-1.9832765e-05,2.5286015e-05,2.2553846e-05,2.8591368e-05,4.436868e-07,3.283391e-05,-4.6778277e-07,-5.4121733e-06,1.9785841e-06,9.918278e-06,-2.5472395e-05,-1.1503635e-05,1.7733029e-06,1.41860255e-05,-1.8548614e-06,2.732003e-06,6.854086e-07,9.7158534e-08
618,1.0,1.0,0.73596567,2.3785576e-06,-4.727982e-06,4.680112e-06,-7.27133e-06,-4.405719e-06,1.2277895e-05,3.8434385e-07,-1.8655239e-05,1.6618984e-05,-1.2254475e-05,-3.6004254e-05,-1.1419691e-05,-8.385683e-06,1.6274872e-07,6.624818e-05,-4.1686044e-06,-5.5078215e-07,-5.6925423e-06,-1.4323607e-05,2.1809805e-07,-1.22925685e-05,-1.6432245e-05,4.33854e-06,-3.3417584e-06,-2.6702676e-06,-3.5454705e-06,-1.5003911e-07
619,1.0,1.0,0.7359763,-1.6967201e-06,-7.99297e-06,1.2104426e-06,-3.6743648e-07,-5.710169e-06,1.3963544e-05,3.4924422e-05,1.6756645e-05,-1.5438021e-05,1.0637458e-05,1.6437916e-05,-2.6591611e-05,9.159492e-06,-1.9497747e-05,-7.385053e-06,3.447749e-05,5.3719937e-06,8.333082e-06,-1.6787379e-05,1.2111954e-05,-8.22866e-06,9.120066e-06,-3.967183e-06,-6.421718e-06,2.5663378e-06,1.4952837e-08,-2.0734107e-07
620,1.0,1.0,0.7359869,1.7467199e-06,9.722813e-07,-1.1083139e-05,-2.2597584e-05,-1.2989602e-05,2.1105254e-05,-1.2717706e-05,-1.4446325e-05,1.587172e-05,-2.5712296e-05,4.759745e-06,1.659651e-05,1.3686004e-05,-1.9068138e-07,3.0542145e-05,2.6083091e-05,2.7058846e-05,-1.8316838e-05,1.0527718e-05,-7.1536606e-06,2.3881345e-05,2.9038458e-06,1.4137828e-06,1.127825e-07,4.0077534e-06,3.2741564e-08,4.588323e-07
621,1.0,1.0,0.7359975,-2.7724839e-06,-5.791525e-06,2.076819e-06,-8.36775e-06,-8.85136e-07,3.075616e-05,1.5978665e-05,-2.1803215e-05,1.7479602e-05,-4.8103793e-06,-2.2689648e-05,1.3433452e-05,3.257345e-05,2.4011873e-05,-2.1282884e-05,8.38346e-06,2.5564434e-05,-6.4111837e-06,4.759753e-06,1.7232367e-06,5.1374973e-06,1.0641784e-06,-9.350421e-06,-6.7238507e-06,-5.243126e-06,-5.516489e-07,5.114917e-07
622,1.0,1.0,0.73600817,2.3966275e-06,3.1842596e-06,5.838335e-06,-1.1080032e-05,-4.6166315e-06,9.147326e-06,-3.5330575e-06,-5.3013855e-06,-6.844659e-06,9.584048e-06,2.1501917e-05,1.6136726e-05,-1.4212662e-05,1.1783345e-05,4.85554e-05,6.1635586e-07,1.7201839e-05,-6.2309464e-06,-1.688213e-05,1.152874e-05,1.5531617e-05,-1.0273092e-05,2.2845436e-06,-8.3211313e-07,-3.6797862e-06,-1.0414199e-06,-4.0363688e-07
623,1.0,1.0,0.7360188,-2.2409167e-06,-5.9261934e-06,-1.402484e-05,-6.24284e-06,4.4512753e-06,1.3365542e-05,1.528308e-06,-2.5724592e-06,-5.682423e-06,1.6689375e-05,-1.9708485e-05,2.7039835e-06,-1.1423541e-06,9.502498e-06,5.6247427e-05,-1.2109209e-05,-1.4810492e-05,-1.7245888e-05,-9.327797e-06,-7.3238573e-07,2.6977548e-06,-1.1182042e-05,-1.1202071e-07,4.473591e-06,-4.8480542e-06,-1.1518063e-06,3.9730452e-07
624,1.0,1.0,0.7360294,2.2092283e-06,-2.584065e-06,4.6716714e-08,-9.22071e-06,-2.6715365e-06,1.2023291e-05,-2.411385e-05,-2.4148162e-06,-8.887016e-06,-3.5940911e-06,1.1951078e-05,-1.8794011e-05,9.461473e-06,-2.33342e-05,1.7372261e-06,2.0861842e-05,2.4996356e-05,1.2242604e-05,-1.4595434e-05,-1.7429884e-05,2.9976795e-07,1.7331433e-05,7.836487e-06,-1.9722968e-06,9.1809045e-07,3.4594684e-06,-1.1070989e-06
625,1.0,1.0,0.73604,5.8298065e-06,-1.0245103e-05,-3.5949272e-06,-2.0424777e-06,5.119613e-06,2.751433e-06,-2.6950659e-06,-1.5036073e-05,1.359833e-05,1.2898828e-05,-3.255893e-05,4.564743e-05,-1.7153419e-06,-1.0608254e-05,1.9945595e-05,-1.3970942e-05,-2.3752787e-05,1.2930605e-05,-1.2535521e-05,3.3983615e-06,-2.7117542e-07,1.07344085e-05,-9.577072e-06,-3.4004321e-07,-7.348347e-07,-2.3617893e-06,1.1536667e-06
626,1.0,1.0,0.7360506,-4.68475e-06,1.6109119e-06,6.0261336e-06,4.596733e-06,-1.0971972e-05,8.935168e-06,4.0826694e-06,6.480219e-06,-1.1281253e-05,-3.0298863e-05,8.4951735e-06,4.418828e-06,-2.0254986e-06,-1.2880126e-05,-1.85358e-05,-2.7992606e-05,1.9893407e-05,-2.6069829e-05,-9.428259e-06,-6.671338e-06,-1.3509668e-05,-5.206623e-06,5.557561e-06,-8.835717e-06,5.983895e-06,-1.8219583e-07,-2.5775793e-07
627,1.0,1.0,0.7360612,7.08116e-07,1.0573972e-06,9.271739e-07,-1.8258985e-05,5.894408e-06,2.1496415e-05,1.1157258e-05,-9.186238e-06,3.3861463e-06,1.2397258e-05,-1.5761883e-05,3.759455e-05,2.845004e-05,1.47109295e-05,-5.451946e-06,-1.3278669e-05,-1.4450507e-05,-1.0204628e-05,-5.592382e-06,7.1364934e-06,1.1304015e-05,3.561312e-06,5.2284363e-06,4.778969e-06,-2.6026362e-06,2.0649354e-06,-4.0827516e-07
628,1.0,1.0,0.7360718,8.7528167e-07,-5.3479394e-06,4.2404704e-06,-8.421892e-06,1.1873007e-05,-3.235675e-06,1.1556798e-06,-4.637055e-06,-2.1073467e-06,1.0477467e-06,-1.8532844e-05,3.149012e-05,-4.4883512e-07,1.2927823e-05,2.814552e-05,1.0012352e-05,-2.326415e-05,1.2652893e-05,-6.9337225e-06,-1.2079949e-05,4.3761856e-06,-4.013968e-06,-8.333265e-06,3.1343027e-06,-2.5419155e-07,1.3223898e-06,-6.913813e-07
629,1.0,1.0,0.7360825,3.5131309e-06,1.0571946e-05,1.8593469e-06,-1.6903379e-06,1.0546452e-06,2.4710527e-05,5.2480245e-06,5.45728e-06,9.77884e-06,-3.0893743e-06,-2.4504061e-05,-3.1887032e-06,-6.9780713e-06,2.3728044e-05,6.1771054e-05,-7.3910987e-06,7.6652195e-06,2.7905115e-05,4.310997e-06,-1.9075824e-06,1.32307605e-05,7.8937825e-07,-5.890483e-07,2.1581418e-06,-3.1463092e-06,1.1967919e-06,9.380161e-07
630,1.0,1.0,0.7360931,4.7280982e-06,4.691122e-06,-1.4790205e-06,-1.0309273e-06,1.4217267e-05,2.5806581e-05,3.7652353e-06,-2.1200376e-05,3.3449564e-07,1.9457382e-05,-2.826153e-05,-7.65202e-06,9.332871e-06,3.2783114e-06,4.926643e-06,6.4104124e-06,-1.545548e-05,7.092809e-06,-1.4740259e-05,-1.08843615e-05,2.9167857e-06,7.756235e-06,1.3057751e-06,6.62626e-06,1.870516e-07,-1.7843207e-06,-3.3126875e-07
631,1.0,1.0,0.7361037,5.769368e-07,-8.700064e-06,-2.9220678e-06,-9.846314e-06,-9.67179e-06,3.6903915e-05,-1.7393722e-05,-1.2359138e-06,-2.9018984e-05,9.800707e-07,-1.8019105e-05,8.692161e-06,1.0827979e-05,-3.3416618e-05,3.5100213e-05,1.1450166e-05,-1.4266135e-05,5.443814e-06,-5.0800036e-06,1.2029523e-05,-8.5262045e-06,-2.514844e-06,-1.188158e-06,2.3500264e-07,1.3252787e-06,-2.909116e-07,2.5312048e-07
632,1.0,1.0,0.7361143,2.9199916e-06,-3.3919787e-06,3.909366e-06,-9.69241e-06,1.7619508e-05,2.231589e-05,3.0507276e-06,-2.5948448e-06,-4.645993e-07,6.9369994e-06,-1.1582426e-05,-2.1988906e-05,2.9250943e-05,-1.2572735e-05,-3.563448e-06,2.4662897e-05,3.2276341e-06,9.393736e-06,-7.419176e-06,-8.485201e-06,3.855998e-06,-7.024468e-06,2.9050786e-06,2.6519467e-06,3.5546193e-06,6.5309064e-07,9.330537e-07
633,1.0,1.0,0.73612493,1.5769446e-06,-2.2491138e-06,-3.9371484e-06,-1.782028e-06,1.0571097e-05,1.7161741e-05,1.5349357e-05,1.717512e-05,1.3777233e-05,-1.7151466e-05,-3.886709e-05,-2.1870765e-05,-7.31278e-06,-2.3182296e-05,8.61375e-06,-4.990186e-06,3.4548243e-06,1.2935448e-06,7.953603e-06,2.52136e-05,6.8667737e-06,7.2643336e-09,4.048613e-07,-3.4415673e-06,-4.057383e-06,1.2149513e-06,-1.2917542e-06
634,1.0,1.0,0.73613554,4.650872e-06,4.68562e-06,1.1938073e-05,-1.3226267e-05,1.2245269e-05,-2.6608808e-05,1.2161274e-05,-7.538081e-06,-6.343967e-06,3.0771448e-06,-6.863262e-06,2.281571e-05,-1.045552e-05,4.385128e-05,3.8765163e-05,-4.1623994e-06,8.979695e-06,-6.365155e-06,7.807433e-06,-2.9914042e-06,-1.0144176e-05,-5.551876e-06,-5.577382e-06,-5.3337903e-06,-1.4450126e-07,5.0268244e-07,1.219637e-06
635,1.0,1.0,0.73614615,5.24034e-06,3.6399578e-07,8.744089e-06,-8.379722e-06,-8.3722e-07,1.7790813e-05,-1.3096259e-05,-8.8610595e-06,6.97836e-07,-8.617414e-06,9.481834e-06,3.465838e-06,1.2027011e-05,1.48285235e-05,5.1791514e-05,2.8348443e-06,5.42699e-07,-1.705245e-05,1.1889577e-05,3.0249934e-05,3.2359305e-06,1.0324921e-05,2.1785163e-06,-3.484069e-07,-1.5299817e-06,-3.3302047e-06,4.87705e-07
636,1.0,1.0,0.73615676,-2.7059252e-06,-7.560738e-06,-3.4505786e-06,-5.1106613e-06,-9.3594775e-07,-2.0767418e-05,5.521925e-06,1.7808232e-05,2.0081226e-05,-3.1890813e-05,2.9382077e-06,5.9586027e-06,-8.756101e-06,3.465991e-05,3.8800492e-05,1.4359448e-05,-3.171821e-05,-1.6413198e-06,2.7290453e-05,-2.7075623e-06,-2.0736037e-05,-9.46946e-07,1.1118029e-06,7.983498e-07,4.331257e-06,8.1394114e-07,-1.6540757e-06
637,1.0,1.0,0.73616743,1.990637e-06,-9.709433e-06,-3.7656323e-06,-8.8159254e-07,-2.5311408e-06,3.8672773e-05,1.97453e-06,9.640415e-06,8.5536914e-07,1.8860459e-05,2.2530952e-05,-1.605017e-05,2.2890365e-05,-9.120971e-06,5.3535932e-05,1.9590565e-05,1.9405911e-06,-1.0136396e-05,-1.1207542e-05,-2.5408635e-06,-2.836923e-06,-1.0735008e-06,3.8045764e-06,-2.6469477e-06,2.4464732e-06,7.417182e-07,-7.029377e-08
638,1.0,1.0,0.73617804,-1.3137989e-06,-4.7680533e-07,1.0973895e-05,-1.62192e-05,-9.156766e-06,2.7038197e-05,1.6100863e-05,3.7235409e-06,-1.5917525e-05,-1.47430765e-05,-2.9878033e-06,9.816522e-07,8.263255e-06,9.339628e-06,3.8336384e-05,5.5484797e-06,-2.5862313e-05,-8.311757e-06,-4.947964e-06,2.7915534e-05,3.4537382e-07,2.3818868e-06,-4.495688e-06,-1.2684347e-06,5.7167817e-06,-5.551208e-07,-7.508415e-07
639,1.0,1.0,0.73618865,1.0993636e-07,-6.9716098e-06,-1.3151639e-06,-3.2254072e-06,1.8936324e-05,-1.5886499e-06,-4.157423e-06,5.375033e-06,6.0576017e-06,-1.4338441e-05,-3.8516173e-06,9.990311e-06,2.189515e-05,-2.4523406e-06,1.3673732e-06,2.7949864e-06,-1.4982138e-05,-1.6967178e-05,8.484845e-06,-1.833252e-05,-1.0099416e-06,-1.679635e-06,3.7189589e-06,-3.1683305e-06,3.3955894e-06,-1.395655e-06,-2.0253242e-07
640,1.0,1.0,0.73619926,-1.521314e-06,3.9629226e-06,-5.505237e-07,-1.9506871e-05,-4.4715084e-06,3.2407235e-05,-1.8002005e-06,-6.7791293e-06,2.011411e-06,-2.410952e-05,-6.263222e-06,-1.966795e-05,-2.0843667e-05,3.3525412e-06,2.4166333e-05,-1.0746553e-05,-6.289716e-06,-2.4220606e-05,6.7769975e-06,-1.4378558e-05,-5.7938264e-06,2.0231113e-05,2.9491976e-06,-5.910826e-06,7.472778e-07,-1.6858424e-06,1.197149e-06
641,1.0,1.0,0.73620987,-1.3573325e-07,-7.8458115e-06,-4.879301e-06,-8.161452e-06,-4.218572e-06,3.0456458e-05,7.984685e-06,-5.145361e-07,9.6510924e-08,-2.6064872e-06,-1.8866456e-06,4.481701e-06,6.9099947e-06,-2.5111243e-07,3.2179854e-05,-9.855534e-06,1.01976875e-05,-1.2688622e-05,-1.1114938e-05,-5.5584915e-06,-3.5459618e-06,-4.134041e-06,-6.3041284e-06,-8.2300835e-07,-2.1136846e-06,-1.4367981e-06,4.8429655e-07
642,1.0,1.0,0.7362205,-1.8940045e-07,-2.0640482e-06,1.0466691e-05,-7.654864e-06,-2.3253576e-06,-9.531333e-06,-1.4676384e-05,1.4137479e-05,-1.982416e-05,3.9573086e-07,-6.82523e-06,-4.9468235e-06,2.272779e-05,-2.4568759e-05,3.6085014e-06,-1.3699957e-05,2.7740266e-06,1.1703121e-05,-1.0838668e-05,-1.8989569e-05,-5.338907e-06,-4.691468e-06,5.9357008e-06,-4.021762e-07,1.4505844e-06,-1.3822679e-06,4.912729e-07
643,1.0,1.0,0.7362311,-6.9707493e-09,-9.145073e-06,1.151637e-05,-9.154974e-06,-4.84097e-06,2.9695198e-05,8.809087e-06,3.5416954e-06,2.148418e-05,-4.25987e-06,-3.0730356e-05,-5.3598296e-06,4.405977e-06,1.8198818e-05,4.4674693e-05,-7.315412e-06,1.5905913e-05,-5.987601e-06,1.4106706e-05,-7.650738e-06,-2.505662e-06,-2.0106422e-06,-2.125478e-06,-5.8163632e-06,4.9045408e-08,3.566166e-06,3.3408932e-07
644,1.0,1.0,0.7362417,5.797395e-06,6.6674497e-06,-4.088046e-08,-4.7411654e-06,-8.3764535e-06,7.958814e-06,-1.1130935e-05,-7.66443e-06,-9.852122e-07,3.0609488e-05,-5.376493e-06,-9.971862e-07,-2.544976e-05,1.6140815e-05,1.2598796e-05,-1.3115171e-05,-3.2626601e-06,2.4966228e-05,3.8816918e-07,-3.9300376e-06,-1.6214099e-05,6.4281727e-07,-7.975259e-06,1.783106e-06,-3.0879139e-07,-1.517803e-06,4.7624346e-07
645,1.0,1.0,0.7362523,2.9305645e-06,6.143198e-06,-7.594793e-06,-1.5764117e-05,-4.900648e-06,1.4474506e-05,-1.4816764e-05,-9.25204e-06,-6.1068636e-06,-1.780571e-05,-4.9833616e-06,-7.659363e-06,-2.139617e-05,1.3477367e-05,4.396427e-05,-1.8621318e-05,1.2820127e-05,-1.1873058e-05,5.9957556e-06,3.2039895e-06,3.8002274e-06,8.637262e-06,3.6397962e-06,2.6842843e-06,8.188832e-07,-5.3906405e-07,-6.5704603e-07
646,1.0,1.0,0.736263,1.3799181e-06,3.0228325e-06,9.9418685e-06,-2.928017e-06,-1.32037685e-05,2.135282e-05,-1.746223e-05,5.300017e-06,-7.632102e-06,-9.708225e-06,-2.5118461e-05,2.36728e-06,2.3710953e-05,8.006544e-06,2.7993307e-05,-4.4503195e-06,4.310153e-06,5.8466594e-06,1.008939e-05,4.5575e-06,-3.964544e-06,3.6234621e-06,2.3390276e-06,-4.2361476e-06,3.2008315e-06,-1.9382862e-06,6.7170316e-07
647,1.0,1.0,0.7362736,2.041857e-08,1.1229064e-05,5.0347735e-06,1.4638951e-07,7.032334e-06,6.544892e-06,-9.779129e-06,9.849946e-06,2.59437e-06,-2.1773598e-05,-9.8534805e-08,-2.07887e-05,-7.0668507e-06,8.268606e-06,-1.9419142e-05,2.1501297e-05,2.2169042e-05,2.8011953e-05,-1.0671878e-06,-5.5410196e-06,3.885436e-06,1.2789243e-06,-4.4742374e-06,3.1555685e-06,5.56541e-07,2.0048087e-06,-3.4022966e-07
648,1.0,1.0,0.7362842,1.6283861e-06,-3.1634565e-06,4.195e-06,-1.1057281e-06,-2.239646e-06,5.1834213e-06,-1.1963809e-05,-1.3043475e-05,1.42441095e-05,9.711889e-06,-1.4757671e-05,-4.9913056e-06,5.4369634e-06,2.4189647e-05,2.9167486e-05,1.4060401e-05,-7.335754e-06,2.8904471e-06,-1.6115e-05,1.1725941e-05,-9.227901e-06,-6.554755e-06,-2.9632215e-06,-1.7515109e-06,-2.41725e-06,-1.7270502e-06,9.746769e-07
649,1.0,1.0,0.7362948,1.6711865e-06,3.609091e-07,4.2800318e-07,-1.2271988e-05,-5.6084637e-06,3.851088e-05,-2.2651779e-05,-1.1820431e-05,-6.6251637e-06,-8.288601e-07,1.0485497e-05,3.8599876e-05,1.6815204e-05,9.770118e-06,7.293795e-05,-7.2218666e-07,-9.99718e-06,-4.8807306e-06,-5.4169107e-07,-1.2532054e-05,4.5662073e-06,4.0121745e-06,-7.5574612e-06,1.1445326e-06,-2.2724382e-06,1.6564412e-06,-4.8304383e-07
650,1.0,1.0,0.7363054,3.1252316e-06,1.4916118e-06,1.9656618e-06,-1.2360531e-05,-1.2860754e-05,-6.127203e-06,-1.5583432e-06,2.1722386e-05,3.097132e-06,-9.428973e-06,4.3278756e-06,3.7463815e-05,-1.9452302e-05,1.2797655e-05,4.4274624e-05,4.6060035e-07,-2.683988e-06,-2.9122588e-05,-1.2137044e-05,1.8570067e-06,-4.445816e-06,-1.9059919e-06,-3.280808e-06,-3.3844485e-06,-3.412685e-07,9.0709807e-07,-9.544633e-07
651,1.0,1.0,0.736316,-6.1799387e-06,7.4949544e-06,-1.0634511e-05,4.3189834e-06,-5.0611643e-06,2.0101175e-05,-1.2204961e-05,1.655404e-05,-8.352503e-06,1.1590547e-05,1.3046353e-05,-9.7791235e-06,-4.4670755e-06,-3.3805863e-05,2.7915417e-05,-2.1414502e-05,-2.2463171e-05,-7.5592084e-06,1.0662474e-05,-8.0075e-06,6.802253e-07,-4.2403306e-07,8.963077e-06,-4.281924e-06,-4.2438896e-06,-8.672652e-08,-2.2218254e-07
652,1.0,1.0,0.73632663,5.8337423e-06,3.293173e-07,-6.0511416e-06,-1.3151303e-05,-1.6570455e-06,1.057088e-05,-1.0888767e-05,-1.0745024e-05,2.0597177e-05,-1.5652737e-05,-1.3763904e-05,-2.9670162e-05,-8.655693e-06,-4.628738e-05,2.1376896e-05,1.4850344e-06,-1.1599079e-05,1.171115e-05,3.6412678e-06,2.2720676e-05,-1.5684533e-05,-5.702222e-07,6.092831e-06,-2.4073775e-06,-7.787266e-07,-4.0381005e-07,-2.2010356e-07
653,1.0,1.0,0.73633724,3.3937923e-07,3.2576497e-06,4.9392947e-06,-1.4428102e-05,1.1768971e-05,7.4391687e-06,-5.6810577e-06,-1.3076967e-05,-1.0641064e-05,-1.4799058e-05,1.0392152e-05,1.9058365e-06,1.9157422e-05,-2.1287728e-05,1.8691226e-07,3.9705104e-05,5.4189386e-06,-9.393748e-06,2.1056098e-06,5.938188e-06,-1.6087726e-05,4.248747e-06,2.1003614e-06,3.2799903e-06,-1.6523747e-06,2.7064854e-07,-5.518372e-07
